gene_id	baseMn	l2fc	lfcSE	stat	pval	padj
SPIN3	9.83e+01	0.08	0.13	6.14e-01	5.40e-01	1.00e+00
SPIN4	2.11e+03	0.01	0.10	9.39e-02	9.25e-01	1.00e+00
SPINK5	1.06e+02	0.13	0.17	7.73e-01	4.40e-01	1.00e+00
SPINT2	2.34e+02	0.12	0.10	1.14e+00	2.55e-01	1.00e+00
SPIRE1	6.37e+02	0.06	0.09	6.43e-01	5.20e-01	1.00e+00
SPIRE2	8.06e+00	0.09	0.45	2.10e-01	8.33e-01	1.00e+00
SPN	1.12e+01	0.79	0.32	2.50e+00	1.26e-02	1.00e+00
SPNS2	2.04e+02	0.09	0.13	6.75e-01	5.00e-01	1.00e+00
SPOCD1	3.94e+01	0.12	0.27	4.27e-01	6.69e-01	1.00e+00
SPOCK1	1.84e+01	0.28	0.34	8.38e-01	4.02e-01	1.00e+00
SPOCK2	3.72e+00	0.02	0.64	2.86e-02	9.77e-01	1.00e+00
SPOCK3	2.72e+02	0.04	0.09	4.30e-01	6.67e-01	1.00e+00
SPON1	1.04e+03	0.07	0.07	1.10e+00	2.72e-01	1.00e+00
SPOP	3.21e+02	0.01	0.11	8.27e-02	9.34e-01	1.00e+00
SPOPL	2.50e+02	0.16	0.13	1.19e+00	2.36e-01	1.00e+00
SPOUT1	3.24e+02	0.06	0.12	4.92e-01	6.23e-01	1.00e+00
SPP1	1.01e+01	0.25	0.42	6.06e-01	5.44e-01	1.00e+00
SPPL2A	6.55e+02	0.06	0.11	5.94e-01	5.52e-01	1.00e+00
SPPL2B	5.84e+01	0.19	0.19	1.00e+00	3.17e-01	1.00e+00
SPPL3	3.96e+02	0.07	0.11	6.28e-01	5.30e-01	1.00e+00
SPR	1.25e+02	0.12	0.13	9.48e-01	3.43e-01	1.00e+00
SPRED1	6.70e+02	0.05	0.11	4.92e-01	6.23e-01	1.00e+00
SPRED3	4.80e+01	0.09	0.18	5.07e-01	6.12e-01	1.00e+00
SPRING1	6.06e+02	0.06	0.08	7.57e-01	4.49e-01	1.00e+00
SPRTN	1.59e+02	0.01	0.11	7.63e-02	9.39e-01	1.00e+00
SPRY2	2.46e+02	0.01	0.12	8.03e-02	9.36e-01	1.00e+00
SPRY3	4.47e+01	0.11	0.20	5.46e-01	5.85e-01	1.00e+00
SPRYD3	2.96e+02	0.03	0.13	2.08e-01	8.35e-01	1.00e+00
SPRYD4	7.02e+01	0.18	0.16	1.09e+00	2.77e-01	1.00e+00
SPSB1	2.58e+01	0.67	0.25	2.64e+00	8.39e-03	1.00e+00
SPSB2	1.16e+01	0.47	0.43	1.08e+00	2.81e-01	1.00e+00
SPSB3	6.30e+01	0.03	0.26	1.19e-01	9.05e-01	1.00e+00
SPTA1	6.51e+00	0.18	0.57	3.17e-01	7.51e-01	1.00e+00
SPTBN4	1.83e+00	0.79	1.27	6.20e-01	5.35e-01	1.00e+00
SPTBN5	2.28e+02	0.11	0.17	6.57e-01	5.11e-01	1.00e+00
SPTLC2	1.26e+03	0.05	0.08	6.16e-01	5.38e-01	1.00e+00
SPTY2D1OS	5.16e-01	0.74	1.43	5.17e-01	6.05e-01	1.00e+00
SQOR	8.56e+00	0.37	0.49	7.50e-01	4.53e-01	1.00e+00
SRARP	4.44e+00	0.37	0.62	6.05e-01	5.45e-01	1.00e+00
SRBD1	2.10e+02	0.05	0.13	3.90e-01	6.97e-01	1.00e+00
SRD5A1	2.19e+02	0.07	0.12	5.70e-01	5.69e-01	1.00e+00
SRD5A2	6.65e-01	1.83	1.62	1.13e+00	2.60e-01	1.00e+00
SRD5A3	2.49e+02	0.01	0.10	9.35e-02	9.25e-01	1.00e+00
SREBF1	1.01e+02	0.18	0.17	1.05e+00	2.95e-01	1.00e+00
SREK1	1.77e+03	0.08	0.13	6.06e-01	5.44e-01	1.00e+00
SREK1IP1	2.73e+02	0.02	0.11	2.13e-01	8.31e-01	1.00e+00
SRF	5.81e+02	0.10	0.16	6.42e-01	5.21e-01	1.00e+00
SRFBP1	1.34e+02	0.08	0.14	5.90e-01	5.55e-01	1.00e+00
SRGAP1	3.12e+02	0.03	0.12	2.69e-01	7.88e-01	1.00e+00
SRGAP2B	5.55e+02	0.09	0.09	9.57e-01	3.39e-01	1.00e+00
SRGAP3	1.76e+00	0.24	1.07	2.26e-01	8.22e-01	1.00e+00
SRGN	1.39e+01	0.19	0.37	5.28e-01	5.97e-01	1.00e+00
SRP19	6.44e+02	0.06	0.09	6.90e-01	4.90e-01	1.00e+00
SRP72	1.46e+03	0.01	0.07	1.15e-01	9.08e-01	1.00e+00
SRP9	3.32e+03	0.05	0.11	4.69e-01	6.39e-01	1.00e+00
SRPK1	6.18e+02	0.07	0.07	9.60e-01	3.37e-01	1.00e+00
SRRM1	1.04e+03	0.04	0.08	4.93e-01	6.22e-01	1.00e+00
SRRM2	1.22e+03	0.09	0.14	6.07e-01	5.44e-01	1.00e+00
SRRM3	4.52e+00	0.42	0.58	7.27e-01	4.67e-01	1.00e+00
SRRM5	5.66e+00	0.27	0.65	4.14e-01	6.79e-01	1.00e+00
SRSF1	5.72e+03	0.12	0.12	9.91e-01	3.22e-01	1.00e+00
SRSF2	1.47e+03	0.05	0.11	4.83e-01	6.29e-01	1.00e+00
SRSF3	4.72e+03	0.01	0.07	9.41e-02	9.25e-01	1.00e+00
SRSF5	1.35e+03	0.05	0.13	3.88e-01	6.98e-01	1.00e+00
SRSF8	7.04e+02	0.11	0.10	1.11e+00	2.68e-01	1.00e+00
SRXN1	1.45e+02	0.08	0.15	5.67e-01	5.70e-01	1.00e+00
SS18	1.35e+03	0.03	0.08	3.39e-01	7.35e-01	1.00e+00
SS18L1	9.75e+01	0.19	0.13	1.45e+00	1.48e-01	1.00e+00
SSB	4.72e+03	0.01	0.08	1.42e-01	8.87e-01	1.00e+00
SSBP2	3.37e+02	0.02	0.09	1.83e-01	8.55e-01	1.00e+00
SSH1	1.10e+03	0.15	0.09	1.57e+00	1.16e-01	1.00e+00
SSPN	2.50e+01	0.15	0.25	6.31e-01	5.28e-01	1.00e+00
SSR1	1.04e+03	0.07	0.08	8.54e-01	3.93e-01	1.00e+00
SSR3	1.48e+03	0.10	0.10	9.71e-01	3.32e-01	1.00e+00
SSTR2	1.09e+01	0.08	0.43	1.78e-01	8.59e-01	1.00e+00
SSU72	7.47e+02	0.03	0.08	4.03e-01	6.87e-01	1.00e+00
ST14	5.16e-01	1.18	1.61	7.32e-01	4.64e-01	1.00e+00
ST18	4.66e-01	1.07	1.67	6.38e-01	5.24e-01	1.00e+00
ST3GAL1	3.37e+02	0.06	0.11	5.19e-01	6.04e-01	1.00e+00
ST3GAL2	4.75e+02	0.11	0.10	1.14e+00	2.53e-01	1.00e+00
ST3GAL3	4.56e+01	0.17	0.18	9.56e-01	3.39e-01	1.00e+00
ST3GAL5	6.69e+01	0.01	0.16	6.55e-02	9.48e-01	1.00e+00
ST3GAL6	1.44e+02	0.11	0.17	6.36e-01	5.24e-01	1.00e+00
ST6GAL2	1.72e+01	0.29	0.29	9.87e-01	3.24e-01	1.00e+00
ST8SIA2	4.15e+01	0.02	0.23	8.62e-02	9.31e-01	1.00e+00
ST8SIA3	3.03e+01	0.15	0.22	7.06e-01	4.80e-01	1.00e+00
ST8SIA4	3.31e+02	0.03	0.10	3.13e-01	7.54e-01	1.00e+00
ST8SIA5	6.15e+00	0.60	0.56	1.07e+00	2.84e-01	1.00e+00
ST8SIA6	4.60e+01	0.05	0.19	2.53e-01	8.01e-01	1.00e+00
STAB1	1.50e+03	0.01	0.10	1.43e-01	8.86e-01	1.00e+00
STAC2	1.02e+00	2.95	1.29	2.30e+00	2.17e-02	1.00e+00
STAC3	2.66e+00	0.39	0.76	5.19e-01	6.04e-01	1.00e+00
STAM	1.58e+02	0.06	0.13	4.39e-01	6.60e-01	1.00e+00
STAM2	2.99e+02	0.07	0.10	7.16e-01	4.74e-01	1.00e+00
STAR	4.03e+00	0.41	0.67	6.18e-01	5.37e-01	1.00e+00
STARD13	2.64e+02	0.07	0.09	7.24e-01	4.69e-01	1.00e+00
STARD3NL	8.91e+02	0.05	0.12	4.60e-01	6.45e-01	1.00e+00
STARD4	8.91e+02	0.01	0.13	7.03e-02	9.44e-01	1.00e+00
STARD7	1.43e+03	0.10	0.07	1.40e+00	1.60e-01	1.00e+00
STARD8	2.51e+02	0.04	0.11	3.74e-01	7.09e-01	1.00e+00
STARD9	6.47e+01	0.22	0.17	1.31e+00	1.91e-01	1.00e+00
STAT2	1.79e+02	0.06	0.11	5.22e-01	6.01e-01	1.00e+00
STAT3	1.10e+03	0.01	0.07	1.14e-01	9.09e-01	1.00e+00
STAT5B	4.25e+02	0.05	0.10	5.48e-01	5.84e-01	1.00e+00
STBD1	8.09e+01	0.09	0.18	4.95e-01	6.20e-01	1.00e+00
STC2	2.40e+00	0.18	1.12	1.63e-01	8.71e-01	1.00e+00
STEAP1	2.28e+02	0.04	0.11	3.45e-01	7.30e-01	1.00e+00
STEAP1B	1.10e+02	0.01	0.17	3.21e-02	9.74e-01	1.00e+00
STEAP2	2.09e+01	0.21	0.28	7.59e-01	4.48e-01	1.00e+00
STEAP4	2.95e+00	0.11	0.68	1.67e-01	8.67e-01	1.00e+00
STEEP1	2.22e+02	0.01	0.11	1.17e-01	9.07e-01	1.00e+00
STIL	8.50e+01	0.04	0.12	3.37e-01	7.36e-01	1.00e+00
STIM1	4.36e+02	0.01	0.10	5.74e-02	9.54e-01	1.00e+00
STIMATE	3.90e+02	0.01	0.09	5.28e-02	9.58e-01	1.00e+00
STING1	8.28e+01	0.08	0.19	3.93e-01	6.94e-01	1.00e+00
STK17A	9.66e+01	0.01	0.13	1.09e-01	9.13e-01	1.00e+00
STK24	6.37e+02	0.03	0.08	3.67e-01	7.14e-01	1.00e+00
STK25	5.28e+02	0.06	0.08	6.58e-01	5.10e-01	1.00e+00
STK3	1.87e+02	0.08	0.10	7.68e-01	4.43e-01	1.00e+00
STK35	3.08e+02	0.03	0.11	2.35e-01	8.14e-01	1.00e+00
STK36	1.24e+02	0.25	0.13	1.96e+00	5.00e-02	1.00e+00
STK38	7.40e+02	0.02	0.09	2.43e-01	8.08e-01	1.00e+00
STK38L	3.42e+02	0.03	0.12	2.76e-01	7.82e-01	1.00e+00
STK39	3.03e+02	0.02	0.10	1.83e-01	8.55e-01	1.00e+00
STK4	3.37e+02	0.01	0.09	1.00e-01	9.20e-01	1.00e+00
STMN1	3.35e+03	0.03	0.12	2.50e-01	8.02e-01	1.00e+00
STMP1	2.23e+02	0.04	0.14	2.73e-01	7.85e-01	1.00e+00
STOM	2.60e+02	0.09	0.14	6.14e-01	5.39e-01	1.00e+00
STON1-GTF2A1L	5.25e+00	0.90	1.47	6.12e-01	5.40e-01	1.00e+00
STON2	2.59e+02	0.15	0.12	1.26e+00	2.09e-01	1.00e+00
STOX2	3.62e+01	0.07	0.19	3.42e-01	7.32e-01	1.00e+00
STRADB	1.03e+02	0.08	0.16	4.90e-01	6.24e-01	1.00e+00
STRAP	1.73e+03	0.04	0.07	5.89e-01	5.56e-01	1.00e+00
STRBP	2.16e+02	0.01	0.13	4.67e-02	9.63e-01	1.00e+00
STRC	5.98e-01	2.08	1.54	1.35e+00	1.78e-01	1.00e+00
STRIP2	4.38e+01	0.25	0.24	1.01e+00	3.12e-01	1.00e+00
STRN	6.96e+02	0.02	0.09	1.81e-01	8.56e-01	1.00e+00
STRN3	5.48e+02	0.08	0.08	9.80e-01	3.27e-01	1.00e+00
STS	1.57e+02	0.13	0.13	1.01e+00	3.15e-01	1.00e+00
STT3B	2.26e+03	0.08	0.11	7.88e-01	4.31e-01	1.00e+00
STUM	2.02e+00	0.69	0.95	7.29e-01	4.66e-01	1.00e+00
STX11	1.44e+01	0.52	0.31	1.69e+00	9.07e-02	1.00e+00
STX16	6.12e+02	0.20	0.10	1.92e+00	5.50e-02	1.00e+00
STX1A	1.94e+01	0.14	0.26	5.23e-01	6.01e-01	1.00e+00
STX1B	8.23e+00	0.46	0.43	1.07e+00	2.86e-01	1.00e+00
STXBP4	7.20e+01	0.37	0.16	2.26e+00	2.39e-02	1.00e+00
STXBP5L	1.35e+01	0.31	0.41	7.51e-01	4.53e-01	1.00e+00
STXBP6	7.80e+00	0.49	0.52	9.40e-01	3.47e-01	1.00e+00
STYX	2.97e+02	0.21	0.12	1.80e+00	7.14e-02	1.00e+00
STYXL2	1.08e+00	0.71	1.18	5.96e-01	5.51e-01	1.00e+00
SUCLG1	3.97e+02	0.11	0.08	1.43e+00	1.53e-01	1.00e+00
SUCNR1	1.73e+00	0.70	1.16	6.07e-01	5.44e-01	1.00e+00
SUCO	9.45e+02	0.10	0.08	1.13e+00	2.59e-01	1.00e+00
SUDS3	5.81e+02	0.08	0.08	9.32e-01	3.51e-01	1.00e+00
SUFU	3.12e+02	0.09	0.09	1.01e+00	3.14e-01	1.00e+00
SUGP2	3.49e+02	0.16	0.09	1.83e+00	6.68e-02	1.00e+00
SUGT1	1.11e+03	0.05	0.06	7.42e-01	4.58e-01	1.00e+00
SULF1	2.91e+02	0.04	0.12	3.11e-01	7.55e-01	1.00e+00
SULT1B1	1.40e+02	0.36	0.21	1.67e+00	9.41e-02	1.00e+00
SULT1C2	3.45e+00	0.63	0.62	1.02e+00	3.07e-01	1.00e+00
SULT4A1	2.64e+01	0.15	0.27	5.62e-01	5.74e-01	1.00e+00
SUMF1	3.64e+02	0.08	0.09	9.13e-01	3.61e-01	1.00e+00
SUMF2	6.44e+02	0.02	0.09	1.75e-01	8.61e-01	1.00e+00
SUMO2	1.18e+03	0.01	0.06	9.24e-02	9.26e-01	1.00e+00
SUMO3	3.60e+02	0.01	0.08	9.44e-02	9.25e-01	1.00e+00
SUOX	8.36e+01	0.01	0.16	6.79e-02	9.46e-01	1.00e+00
SUPT20H	2.22e+02	0.05	0.09	5.65e-01	5.72e-01	1.00e+00
SUPT20HL2	8.79e-01	0.62	1.42	4.33e-01	6.65e-01	1.00e+00
SUPT4H1	2.68e+02	0.04	0.11	3.93e-01	6.94e-01	1.00e+00
SUPT7L	1.82e+02	0.12	0.11	1.10e+00	2.72e-01	1.00e+00
SURF4	1.43e+03	0.01	0.09	6.44e-02	9.49e-01	1.00e+00
SUSD5	2.85e+02	0.12	0.10	1.22e+00	2.21e-01	1.00e+00
SUSD6	3.25e+02	0.06	0.10	5.73e-01	5.66e-01	1.00e+00
SUV39H2	1.24e+02	0.01	0.13	3.92e-02	9.69e-01	1.00e+00
SUZ12	3.62e+02	0.03	0.09	3.52e-01	7.25e-01	1.00e+00
SV2B	1.14e+00	0.91	1.18	7.72e-01	4.40e-01	1.00e+00
SV2C	1.13e+01	0.70	0.45	1.57e+00	1.16e-01	1.00e+00
SVOP	3.94e+00	1.21	0.66	1.83e+00	6.69e-02	1.00e+00
SWSAP1	8.58e+00	0.43	0.42	1.03e+00	3.04e-01	1.00e+00
SYAP1	5.33e+02	0.08	0.08	9.94e-01	3.20e-01	1.00e+00
SYCE1L	3.45e+00	0.32	0.77	4.21e-01	6.74e-01	1.00e+00
SYCP2	2.33e+00	0.17	0.81	2.11e-01	8.33e-01	1.00e+00
SYDE1	5.79e+01	0.50	0.20	2.52e+00	1.18e-02	1.00e+00
SYDE2	1.47e+01	0.12	0.37	3.22e-01	7.48e-01	1.00e+00
SYK	3.11e+01	0.22	0.21	1.05e+00	2.95e-01	1.00e+00
SYN3	1.76e+01	0.22	0.29	7.52e-01	4.52e-01	1.00e+00
SYNDIG1	4.48e+00	0.92	0.69	1.34e+00	1.79e-01	1.00e+00
SYNE2	5.18e+02	0.02	0.22	1.08e-01	9.14e-01	1.00e+00
SYNE3	7.18e+01	0.08	0.33	2.44e-01	8.07e-01	1.00e+00
SYNGR1	1.69e+01	0.11	0.31	3.53e-01	7.24e-01	1.00e+00
SYNGR3	5.70e-01	0.09	1.51	6.20e-02	9.51e-01	1.00e+00
SYNJ1	2.40e+02	0.18	0.14	1.36e+00	1.74e-01	1.00e+00
SYNJ2	1.40e+03	0.12	0.10	1.22e+00	2.21e-01	1.00e+00
SYNJ2BP	7.58e+02	0.11	0.07	1.47e+00	1.42e-01	1.00e+00
SYNJ2BP-COX16	5.84e-01	1.55	2.02	7.65e-01	4.44e-01	1.00e+00
SYNPO2	3.35e+00	0.35	0.61	5.74e-01	5.66e-01	1.00e+00
SYNPO2L	2.58e+00	0.01	0.80	1.60e-02	9.87e-01	1.00e+00
SYNRG	4.72e+02	0.06	0.07	8.75e-01	3.81e-01	1.00e+00
SYPL1	5.23e+02	0.19	0.11	1.67e+00	9.51e-02	1.00e+00
SYPL2	2.38e+00	0.49	0.84	5.88e-01	5.57e-01	1.00e+00
SYS1	1.53e+02	0.12	0.12	9.75e-01	3.29e-01	1.00e+00
SYT1	1.52e+01	0.19	0.32	5.87e-01	5.57e-01	1.00e+00
SYT10	4.60e-01	0.05	1.83	2.68e-02	9.79e-01	1.00e+00
SYT11	7.09e+01	0.21	0.16	1.30e+00	1.93e-01	1.00e+00
SYT14	2.52e+02	0.11	0.14	8.03e-01	4.22e-01	1.00e+00
SYT15	1.37e+01	0.71	0.40	1.81e+00	7.10e-02	1.00e+00
SYT16	1.28e+01	0.18	0.39	4.54e-01	6.50e-01	1.00e+00
SYT3	3.56e+00	0.19	0.69	2.74e-01	7.84e-01	1.00e+00
SYT7	3.84e+00	0.62	0.59	1.06e+00	2.89e-01	1.00e+00
SYT9	1.91e+00	0.20	1.01	1.96e-01	8.45e-01	1.00e+00
SYTL1	2.00e+00	0.13	0.89	1.43e-01	8.86e-01	1.00e+00
SYVN1	6.99e+01	0.15	0.20	7.71e-01	4.41e-01	1.00e+00
SZRD1	7.63e+02	0.16	0.08	1.91e+00	5.63e-02	1.00e+00
TAB3	3.16e+02	0.10	0.09	1.10e+00	2.72e-01	1.00e+00
TACC1	2.44e+03	0.03	0.08	3.59e-01	7.19e-01	1.00e+00
TACC3	3.36e+02	0.07	0.10	7.30e-01	4.66e-01	1.00e+00
TACR2	3.90e+00	0.46	0.79	5.81e-01	5.61e-01	1.00e+00
TACSTD2	5.33e+00	0.17	0.46	3.60e-01	7.19e-01	1.00e+00
TADA2B	2.06e+02	0.11	0.11	1.02e+00	3.06e-01	1.00e+00
TAF1	6.16e+02	0.01	0.09	9.65e-02	9.23e-01	1.00e+00
TAF10	7.85e+01	0.01	0.16	5.14e-02	9.59e-01	1.00e+00
TAF11	4.72e+02	0.09	0.08	1.16e+00	2.48e-01	1.00e+00
TAF12	1.84e+02	0.07	0.10	6.61e-01	5.08e-01	1.00e+00
TAF1C	2.89e+02	0.14	0.10	1.34e+00	1.79e-01	1.00e+00
TAF1D	1.97e+02	0.01	0.11	1.17e-01	9.07e-01	1.00e+00
TAF1L	1.43e+01	0.38	0.33	1.14e+00	2.56e-01	1.00e+00
TAF3	3.23e+02	0.06	0.09	6.15e-01	5.38e-01	1.00e+00
TAF4	2.10e+02	0.06	0.13	4.80e-01	6.31e-01	1.00e+00
TAF4B	2.41e+01	0.27	0.30	8.85e-01	3.76e-01	1.00e+00
TAF5	1.33e+02	0.01	0.13	1.15e-01	9.09e-01	1.00e+00
TAF7	1.33e+03	0.01	0.09	8.40e-02	9.33e-01	1.00e+00
TAF8	1.45e+02	0.19	0.12	1.57e+00	1.17e-01	1.00e+00
TAF9B	1.38e+02	0.11	0.14	8.13e-01	4.16e-01	1.00e+00
TAFA2	1.84e+01	0.41	0.30	1.36e+00	1.73e-01	1.00e+00
TAFAZZIN	4.14e+01	0.03	0.20	1.42e-01	8.87e-01	1.00e+00
TAGLN	4.01e+02	0.12	0.17	6.88e-01	4.92e-01	1.00e+00
TAL1	2.79e+02	0.02	0.11	1.52e-01	8.79e-01	1.00e+00
TAMALIN	7.33e+01	0.11	0.17	6.18e-01	5.37e-01	1.00e+00
TAMM41	7.53e+01	0.20	0.15	1.37e+00	1.72e-01	1.00e+00
TANC1	1.48e+03	0.10	0.08	1.23e+00	2.17e-01	1.00e+00
TANK	1.96e+02	0.19	0.16	1.16e+00	2.44e-01	1.00e+00
TAOK1	1.55e+03	0.12	0.12	1.05e+00	2.95e-01	1.00e+00
