gene_id	baseMn	l2fc	lfcSE	stat	pval	padj
KLHL23	2.32e+02	-0.15	0.50	-2.91e-01	7.71e-01	1.00e+00
KLHL26	1.54e+01	-0.26	0.30	-8.96e-01	3.70e-01	1.00e+00
KLHL31	2.92e+00	-1.06	0.77	-1.37e+00	1.72e-01	1.00e+00
KLHL32	1.57e+00	-0.03	1.07	-2.94e-02	9.77e-01	1.00e+00
KLHL35	4.79e-01	-2.24	1.74	-1.29e+00	1.98e-01	1.00e+00
KLHL38	9.08e-01	-0.30	1.15	-2.58e-01	7.96e-01	1.00e+00
KLHL4	1.52e+03	-0.06	0.11	-5.13e-01	6.08e-01	1.00e+00
KLHL6	6.63e+02	-0.06	0.09	-7.41e-01	4.59e-01	1.00e+00
KLHL7	6.99e+02	-0.06	0.10	-6.38e-01	5.23e-01	1.00e+00
KLHL8	2.32e+02	-0.03	0.10	-3.06e-01	7.60e-01	1.00e+00
KLHL9	8.12e+02	-0.06	0.07	-9.31e-01	3.52e-01	1.00e+00
KLK10	5.12e-01	-1.66	1.90	-8.73e-01	3.83e-01	1.00e+00
KLK6	3.68e+00	-0.04	0.62	-7.21e-02	9.42e-01	1.00e+00
KLK7	5.54e-01	-0.27	1.77	-1.55e-01	8.77e-01	1.00e+00
KLLN	1.83e+01	-0.48	0.30	-1.60e+00	1.10e-01	1.00e+00
KMT2A	6.00e+02	-0.01	0.15	-7.77e-02	9.38e-01	1.00e+00
KMT2C	6.31e+02	-0.03	0.16	-1.69e-01	8.66e-01	1.00e+00
KMT2E	5.56e+02	-0.09	0.10	-9.28e-01	3.54e-01	1.00e+00
KMT5B	4.17e+02	-0.05	0.12	-3.71e-01	7.11e-01	1.00e+00
KMT5C	1.88e+01	-0.07	0.28	-2.61e-01	7.94e-01	1.00e+00
KNSTRN	1.13e+02	-0.11	0.15	-7.25e-01	4.69e-01	1.00e+00
KNTC1	1.18e+02	-0.18	0.15	-1.22e+00	2.24e-01	1.00e+00
KPNA2	5.91e+02	-0.08	0.07	-1.01e+00	3.11e-01	1.00e+00
KPNA3	6.75e+02	-0.06	0.06	-9.65e-01	3.35e-01	1.00e+00
KPTN	1.80e+01	-0.27	0.32	-8.50e-01	3.95e-01	1.00e+00
KRBA1	2.57e+01	-0.34	0.32	-1.08e+00	2.79e-01	1.00e+00
KRBA2	1.19e+02	-0.03	0.21	-1.34e-01	8.94e-01	1.00e+00
KRCC1	7.64e+02	-0.03	0.06	-5.75e-01	5.65e-01	1.00e+00
KRI1	3.80e+02	-0.05	0.15	-3.26e-01	7.45e-01	1.00e+00
KRIT1	2.63e+02	-0.10	0.09	-1.05e+00	2.92e-01	1.00e+00
KRT15	9.76e-01	-0.70	1.54	-4.54e-01	6.50e-01	1.00e+00
KRT18	6.34e+02	-0.07	0.24	-2.95e-01	7.68e-01	1.00e+00
KRT19	3.05e+01	-0.23	0.34	-6.87e-01	4.92e-01	1.00e+00
KRT2	2.30e+00	-0.64	0.80	-7.98e-01	4.25e-01	1.00e+00
KRT8	4.93e+02	-0.14	0.13	-1.11e+00	2.66e-01	1.00e+00
KRT80	1.82e+00	-0.16	0.98	-1.67e-01	8.68e-01	1.00e+00
KRTAP5-2	2.21e+00	-0.42	0.85	-4.96e-01	6.20e-01	1.00e+00
KRTCAP2	3.14e+01	-0.49	0.32	-1.53e+00	1.26e-01	1.00e+00
KTI12	4.84e+01	-0.19	0.20	-9.62e-01	3.36e-01	1.00e+00
KTN1	4.64e+03	-0.02	0.09	-2.28e-01	8.20e-01	1.00e+00
KXD1	1.35e+02	-0.08	0.13	-5.92e-01	5.54e-01	1.00e+00
KYAT1	8.29e+00	-0.15	0.43	-3.53e-01	7.24e-01	1.00e+00
KYAT3	2.71e+02	-0.04	0.12	-2.92e-01	7.70e-01	1.00e+00
L1TD1	1.15e+01	-0.30	0.48	-6.30e-01	5.29e-01	1.00e+00
L2HGDH	8.52e+01	-0.14	0.16	-8.50e-01	3.95e-01	1.00e+00
L3HYPDH	1.15e+02	-0.11	0.16	-6.58e-01	5.11e-01	1.00e+00
L3MBTL2	2.47e+02	-0.04	0.09	-4.84e-01	6.28e-01	1.00e+00
L3MBTL3	6.64e+02	-0.02	0.09	-2.28e-01	8.20e-01	1.00e+00
LACTB2	4.74e+01	-0.01	0.21	-6.80e-02	9.46e-01	1.00e+00
LAMA1	1.14e+02	-0.01	0.17	-3.53e-02	9.72e-01	1.00e+00
LAMA3	8.31e-01	-0.72	1.57	-4.55e-01	6.49e-01	1.00e+00
LAMA4	2.52e+03	-0.10	0.10	-9.90e-01	3.22e-01	1.00e+00
LAMA5	9.75e+02	-0.02	0.11	-1.35e-01	8.93e-01	1.00e+00
LAMB1	4.62e+03	-0.03	0.07	-4.46e-01	6.56e-01	1.00e+00
LAMB2	2.78e+03	-0.04	0.09	-4.70e-01	6.38e-01	1.00e+00
LAMB3	2.15e+01	-0.26	0.25	-1.02e+00	3.10e-01	1.00e+00
LAMC1	1.23e+04	-0.04	0.09	-3.87e-01	6.99e-01	1.00e+00
LAMC2	3.48e+02	-0.04	0.12	-3.72e-01	7.10e-01	1.00e+00
LAMC3	1.07e+01	-0.10	0.42	-2.28e-01	8.20e-01	1.00e+00
LAMP3	1.34e+00	-0.76	1.06	-7.13e-01	4.76e-01	1.00e+00
LAMTOR1	2.48e+02	-0.04	0.10	-3.78e-01	7.05e-01	1.00e+00
LAMTOR4	2.42e+02	-0.02	0.10	-1.92e-01	8.47e-01	1.00e+00
LANCL3	5.59e+00	-0.68	0.50	-1.35e+00	1.77e-01	1.00e+00
LAP3	5.94e+02	-0.07	0.08	-8.07e-01	4.20e-01	1.00e+00
LAPTM5	1.58e+02	-0.11	0.14	-7.89e-01	4.30e-01	1.00e+00
LARP6	4.67e+01	-0.15	0.43	-3.36e-01	7.37e-01	1.00e+00
LAT2	1.07e+00	-1.07	1.28	-8.36e-01	4.03e-01	1.00e+00
LATS1	2.74e+02	-0.05	0.12	-4.14e-01	6.79e-01	1.00e+00
LAX1	2.25e+00	-1.03	0.81	-1.27e+00	2.04e-01	1.00e+00
LBX2	1.20e+01	-0.47	0.39	-1.20e+00	2.29e-01	1.00e+00
LCA5	9.01e+01	-0.03	0.14	-1.95e-01	8.46e-01	1.00e+00
LCAT	5.08e+00	-0.85	0.66	-1.29e+00	1.98e-01	1.00e+00
LCMT1	1.21e+02	-0.14	0.12	-1.16e+00	2.45e-01	1.00e+00
LCP1	2.24e+02	-0.05	0.14	-3.71e-01	7.11e-01	1.00e+00
LCTL	1.70e+01	-0.44	0.28	-1.59e+00	1.11e-01	1.00e+00
LDAH	1.20e+02	-0.09	0.11	-8.25e-01	4.10e-01	1.00e+00
LDB3	1.52e+00	-0.16	0.90	-1.78e-01	8.59e-01	1.00e+00
LDHB	3.75e+03	-0.04	0.07	-5.43e-01	5.87e-01	1.00e+00
LDHC	1.35e+00	-1.27	1.08	-1.17e+00	2.41e-01	1.00e+00
LDLRAD4	1.04e+02	-0.10	0.18	-5.33e-01	5.94e-01	1.00e+00
LDLRAP1	5.82e+01	-0.25	0.19	-1.28e+00	1.99e-01	1.00e+00
LEF1	3.73e+01	-0.24	0.24	-1.03e+00	3.01e-01	1.00e+00
LEKR1	2.54e+00	-0.08	0.80	-1.00e-01	9.20e-01	1.00e+00
LENG9	4.87e+00	-0.05	0.52	-1.04e-01	9.17e-01	1.00e+00
LEO1	1.01e+03	-0.05	0.10	-4.48e-01	6.54e-01	1.00e+00
LEP	9.36e-01	-1.75	1.30	-1.34e+00	1.80e-01	1.00e+00
LEPROT	1.22e+03	-0.02	0.09	-2.10e-01	8.33e-01	1.00e+00
LETM1	7.50e+02	-0.05	0.07	-7.67e-01	4.43e-01	1.00e+00
LETMD1	3.47e+01	-0.18	0.23	-7.90e-01	4.29e-01	1.00e+00
LGALS3	1.05e+01	-0.16	0.36	-4.38e-01	6.61e-01	1.00e+00
LGALS8	2.49e+02	-0.09	0.11	-8.54e-01	3.93e-01	1.00e+00
LGR4	3.42e+02	-0.06	0.12	-5.07e-01	6.13e-01	1.00e+00
LGSN	8.31e-01	-0.78	1.51	-5.15e-01	6.06e-01	1.00e+00
LHFPL1	1.30e+00	-0.14	1.02	-1.39e-01	8.90e-01	1.00e+00
LHPP	3.18e+01	-0.41	0.29	-1.40e+00	1.62e-01	1.00e+00
LIG1	3.77e+02	-0.01	0.11	-1.10e-01	9.13e-01	1.00e+00
LIG3	2.78e+02	-0.07	0.12	-5.39e-01	5.90e-01	1.00e+00
LILRB1	1.06e+00	-0.56	1.29	-4.35e-01	6.64e-01	1.00e+00
LIMS4	1.33e+02	-0.02	0.32	-6.14e-02	9.51e-01	1.00e+00
LIN52	9.10e+01	-0.06	0.13	-4.18e-01	6.76e-01	1.00e+00
LIN54	2.07e+02	-0.22	0.11	-2.04e+00	4.14e-02	1.00e+00
LIN7A	1.22e+02	-0.08	0.15	-5.15e-01	6.06e-01	1.00e+00
LIN9	1.38e+02	-0.11	0.14	-7.75e-01	4.38e-01	1.00e+00
LINC02210-CRHR1	2.33e+00	-0.88	0.78	-1.13e+00	2.60e-01	1.00e+00
LINGO1	7.77e+01	-0.05	0.16	-3.28e-01	7.43e-01	1.00e+00
LITAF	1.17e+02	-0.04	0.13	-2.89e-01	7.72e-01	1.00e+00
LIX1L	3.01e+02	-0.03	0.10	-2.83e-01	7.77e-01	1.00e+00
LLGL1	1.76e+02	-0.02	0.14	-1.45e-01	8.84e-01	1.00e+00
LLPH	4.29e+02	-0.05	0.11	-4.34e-01	6.64e-01	1.00e+00
LMAN2L	3.28e+02	-0.01	0.10	-9.52e-02	9.24e-01	1.00e+00
LMCD1	2.44e+01	-0.22	0.34	-6.40e-01	5.22e-01	1.00e+00
LMF1	5.99e+01	-0.03	0.18	-1.40e-01	8.88e-01	1.00e+00
LMF2	7.85e+01	-0.08	0.24	-3.24e-01	7.46e-01	1.00e+00
LMLN	7.97e+01	-0.07	0.16	-4.51e-01	6.52e-01	1.00e+00
LMNA	4.49e+03	-0.12	0.11	-1.05e+00	2.94e-01	1.00e+00
LMNTD2	6.20e-01	-0.78	1.60	-4.90e-01	6.24e-01	1.00e+00
LMO3	4.20e+00	-1.30	0.62	-2.09e+00	3.69e-02	1.00e+00
LMO4	1.14e+02	-0.03	0.12	-2.52e-01	8.01e-01	1.00e+00
LMO7	5.50e+01	-0.11	0.16	-6.80e-01	4.97e-01	1.00e+00
LNP1	9.92e+00	-0.23	0.36	-6.51e-01	5.15e-01	1.00e+00
LNX1	2.59e+01	-0.05	0.25	-2.12e-01	8.32e-01	1.00e+00
LNX2	1.98e+02	-0.02	0.10	-1.77e-01	8.59e-01	1.00e+00
LOC100133315	5.82e+00	-0.77	0.56	-1.37e+00	1.72e-01	1.00e+00
LOC100421372	3.68e+02	-0.02	0.08	-2.59e-01	7.96e-01	1.00e+00
LOC100505502	2.07e+00	-0.01	0.82	-6.32e-03	9.95e-01	1.00e+00
LOC100509620	9.07e-01	-1.17	1.19	-9.77e-01	3.28e-01	1.00e+00
LOC102723623	1.41e+00	-0.11	0.99	-1.06e-01	9.15e-01	1.00e+00
LOC102723996	1.75e+01	-0.42	0.82	-5.12e-01	6.09e-01	1.00e+00
LOC102724159	2.43e+02	-0.07	0.12	-6.06e-01	5.44e-01	1.00e+00
LOC102724488	2.60e+01	-0.13	0.35	-3.58e-01	7.20e-01	1.00e+00
LOC102725191	6.77e-01	-1.27	1.84	-6.94e-01	4.88e-01	1.00e+00
LOC389895	8.09e-01	-0.74	1.45	-5.13e-01	6.08e-01	1.00e+00
LOC728392	8.31e+01	-0.14	0.17	-8.23e-01	4.11e-01	1.00e+00
LONRF2	4.19e+00	-0.55	0.51	-1.07e+00	2.86e-01	1.00e+00
LONRF3	9.04e+01	-0.07	0.13	-5.33e-01	5.94e-01	1.00e+00
LOXL1	3.65e+01	-0.04	0.23	-1.64e-01	8.70e-01	1.00e+00
LOXL2	1.68e+03	-0.03	0.09	-2.93e-01	7.69e-01	1.00e+00
LOXL4	7.67e+00	-0.19	0.42	-4.44e-01	6.57e-01	1.00e+00
LPA	1.52e+00	-1.73	1.13	-1.54e+00	1.23e-01	1.00e+00
LPAR1	5.68e+01	-0.13	0.15	-8.88e-01	3.74e-01	1.00e+00
LPAR2	1.91e+01	-0.13	0.29	-4.43e-01	6.57e-01	1.00e+00
LPAR3	1.14e+00	-0.23	1.35	-1.73e-01	8.63e-01	1.00e+00
LPAR4	2.67e+01	-0.05	0.26	-1.93e-01	8.47e-01	1.00e+00
LPAR6	2.56e+02	-0.03	0.13	-2.72e-01	7.86e-01	1.00e+00
LPCAT3	1.60e+02	-0.15	0.15	-1.04e+00	2.97e-01	1.00e+00
LPCAT4	4.77e+01	-0.05	0.25	-1.88e-01	8.51e-01	1.00e+00
LPIN1	5.96e+01	-0.32	0.17	-1.85e+00	6.42e-02	1.00e+00
LPIN2	2.79e+02	-0.06	0.08	-6.98e-01	4.85e-01	1.00e+00
LPIN3	1.01e+01	-0.32	0.43	-7.34e-01	4.63e-01	1.00e+00
LRBA	3.90e+02	-0.01	0.09	-8.03e-02	9.36e-01	1.00e+00
LRCH1	4.26e+02	-0.09	0.08	-1.18e+00	2.38e-01	1.00e+00
LRCH4	1.15e+02	-0.06	0.15	-3.80e-01	7.04e-01	1.00e+00
LRFN1	6.51e+00	-0.27	0.50	-5.50e-01	5.82e-01	1.00e+00
LRFN3	3.11e+01	-0.16	0.22	-7.10e-01	4.78e-01	1.00e+00
LRFN4	6.58e+01	-0.16	0.19	-8.15e-01	4.15e-01	1.00e+00
LRFN5	1.57e+02	-0.25	0.12	-2.02e+00	4.34e-02	1.00e+00
LRGUK	3.00e+00	-0.38	0.83	-4.60e-01	6.46e-01	1.00e+00
LRIG3	1.61e+03	-0.01	0.07	-1.25e-01	9.01e-01	1.00e+00
LRMDA	1.86e+01	-0.35	0.36	-9.76e-01	3.29e-01	1.00e+00
LRP1	7.89e+01	-0.08	0.19	-4.41e-01	6.59e-01	1.00e+00
LRP10	4.13e+02	-0.17	0.12	-1.35e+00	1.78e-01	1.00e+00
LRP11	2.51e+02	-0.02	0.12	-1.77e-01	8.59e-01	1.00e+00
LRP12	2.73e+02	-0.05	0.09	-5.31e-01	5.95e-01	1.00e+00
LRP3	4.08e+01	-0.22	0.27	-8.42e-01	4.00e-01	1.00e+00
LRP5	7.50e+01	-0.05	0.19	-2.42e-01	8.09e-01	1.00e+00
LRPAP1	6.71e+02	-0.04	0.08	-4.97e-01	6.19e-01	1.00e+00
LRR1	5.78e+01	-0.20	0.18	-1.11e+00	2.68e-01	1.00e+00
LRRC14	6.91e+01	-0.29	0.18	-1.61e+00	1.08e-01	1.00e+00
LRRC19	1.10e+00	-1.18	1.30	-9.09e-01	3.63e-01	1.00e+00
LRRC24	7.73e-01	-1.18	3.02	-3.90e-01	6.97e-01	1.00e+00
LRRC27	6.12e+01	-0.15	0.23	-6.76e-01	4.99e-01	1.00e+00
LRRC28	7.63e+01	-0.11	0.14	-8.00e-01	4.24e-01	1.00e+00
LRRC37A2	1.62e+02	-0.06	0.15	-4.18e-01	6.76e-01	1.00e+00
LRRC37B	1.04e+02	-0.13	0.14	-8.87e-01	3.75e-01	1.00e+00
LRRC39	4.16e+00	-0.57	0.72	-7.88e-01	4.31e-01	1.00e+00
LRRC3B	8.55e-01	-3.11	1.56	-1.99e+00	4.68e-02	1.00e+00
LRRC4	4.00e+02	-0.04	0.13	-2.98e-01	7.66e-01	1.00e+00
LRRC40	1.91e+02	-0.05	0.11	-5.03e-01	6.15e-01	1.00e+00
LRRC43	1.93e+00	-0.78	0.98	-7.95e-01	4.27e-01	1.00e+00
LRRC45	9.95e+01	-0.21	0.15	-1.36e+00	1.74e-01	1.00e+00
LRRC49	2.39e+01	-0.24	0.26	-9.36e-01	3.49e-01	1.00e+00
LRRC51	1.14e+01	-0.42	0.53	-7.88e-01	4.30e-01	1.00e+00
LRRC59	1.01e+03	-0.06	0.10	-6.71e-01	5.02e-01	1.00e+00
LRRC66	1.54e+00	-1.54	1.06	-1.46e+00	1.46e-01	1.00e+00
LRRC70	1.15e+02	-0.29	0.15	-1.98e+00	4.76e-02	1.00e+00
LRRC75B	2.56e+00	-0.80	0.73	-1.10e+00	2.70e-01	1.00e+00
LRRCC1	9.87e+01	-0.17	0.13	-1.32e+00	1.85e-01	1.00e+00
LRRK2	2.57e+00	-0.51	0.79	-6.37e-01	5.24e-01	1.00e+00
LRRTM4	1.66e+01	-0.57	0.34	-1.70e+00	8.85e-02	1.00e+00
LRSAM1	8.34e+01	-0.20	0.16	-1.27e+00	2.04e-01	1.00e+00
LRWD1	1.25e+02	-0.03	0.15	-2.09e-01	8.35e-01	1.00e+00
LSM1	5.15e+02	-0.05	0.11	-4.42e-01	6.59e-01	1.00e+00
LSM10	1.40e+02	-0.11	0.20	-5.85e-01	5.58e-01	1.00e+00
LSM3	2.81e+02	-0.05	0.10	-5.59e-01	5.76e-01	1.00e+00
LSM4	4.70e+02	-0.01	0.11	-6.27e-02	9.50e-01	1.00e+00
LSS	1.92e+03	-0.02	0.09	-2.15e-01	8.30e-01	1.00e+00
LTBP3	9.48e+00	-0.09	0.37	-2.45e-01	8.07e-01	1.00e+00
LTBP4	1.37e+02	-0.07	0.14	-5.17e-01	6.05e-01	1.00e+00
LTBR	1.15e+02	-0.05	0.17	-2.78e-01	7.81e-01	1.00e+00
LTV1	6.66e+02	-0.03	0.10	-2.84e-01	7.77e-01	1.00e+00
LUM	1.19e+00	-0.49	1.14	-4.26e-01	6.70e-01	1.00e+00
LUZP1	2.17e+03	-0.02	0.07	-3.31e-01	7.41e-01	1.00e+00
LXN	2.25e+01	-0.01	0.23	-5.28e-02	9.58e-01	1.00e+00
LY6E	4.47e+01	-0.02	0.22	-9.58e-02	9.24e-01	1.00e+00
LY6G5C	5.06e+00	-0.24	0.49	-4.80e-01	6.31e-01	1.00e+00
LY6K	1.39e+01	-0.41	0.43	-9.62e-01	3.36e-01	1.00e+00
LY75-CD302	2.57e+01	-0.39	0.92	-4.28e-01	6.69e-01	1.00e+00
LY96	4.56e+00	-0.20	0.60	-3.34e-01	7.38e-01	1.00e+00
LYAR	6.15e+02	-0.05	0.09	-5.79e-01	5.62e-01	1.00e+00
LYL1	3.35e+01	-0.06	0.25	-2.24e-01	8.22e-01	1.00e+00
LYN	5.06e+02	-0.13	0.08	-1.64e+00	1.00e-01	1.00e+00
LYPD1	8.73e+00	-0.59	0.62	-9.51e-01	3.42e-01	1.00e+00
LYPD6	8.53e+01	-0.03	0.17	-1.54e-01	8.78e-01	1.00e+00
LYPLA1	5.40e+02	-0.08	0.10	-7.74e-01	4.39e-01	1.00e+00
LYPLA2	1.44e+03	-0.01	0.12	-5.48e-02	9.56e-01	1.00e+00
LYSMD4	3.92e+01	-0.33	0.19	-1.70e+00	8.98e-02	1.00e+00
LYST	1.26e+02	-0.18	0.15	-1.24e+00	2.17e-01	1.00e+00
LYVE1	1.62e+03	-0.02	0.07	-3.35e-01	7.38e-01	1.00e+00
LZIC	5.70e+02	-0.11	0.11	-9.87e-01	3.24e-01	1.00e+00
LZTFL1	6.89e+01	-0.05	0.17	-2.83e-01	7.78e-01	1.00e+00
LZTR1	2.27e+02	-0.06	0.13	-4.65e-01	6.42e-01	1.00e+00
LZTS3	4.49e+01	-0.26	0.22	-1.19e+00	2.35e-01	1.00e+00
M1AP	1.38e+00	-0.81	1.17	-6.92e-01	4.89e-01	1.00e+00
MAB21L1	4.97e-01	-1.19	1.45	-8.16e-01	4.14e-01	1.00e+00
MACF1	5.19e+03	-0.03	0.19	-1.49e-01	8.82e-01	1.00e+00
MACIR	7.45e+01	-0.01	0.14	-1.07e-01	9.15e-01	1.00e+00
MACO1	4.53e+02	-0.10	0.10	-1.01e+00	3.13e-01	1.00e+00
MACROH2A2	3.39e+02	-0.08	0.08	-9.83e-01	3.26e-01	1.00e+00
MAD1L1	4.37e+02	-0.14	0.11	-1.31e+00	1.90e-01	1.00e+00
MAD2L1BP	8.68e+01	-0.14	0.14	-9.87e-01	3.24e-01	1.00e+00
MADCAM1	9.57e-01	-1.91	1.46	-1.31e+00	1.91e-01	1.00e+00
MADD	2.99e+02	-0.12	0.10	-1.15e+00	2.49e-01	1.00e+00
MAF1	1.10e+02	-0.22	0.16	-1.37e+00	1.72e-01	1.00e+00
MAGEB10	1.13e+00	-2.18	1.20	-1.82e+00	6.94e-02	1.00e+00
MAGED1	5.48e+02	-0.06	0.08	-7.02e-01	4.82e-01	1.00e+00
MAGED2	3.38e+03	-0.09	0.18	-4.62e-01	6.44e-01	1.00e+00
MAGED4	5.44e+01	-0.37	0.70	-5.21e-01	6.02e-01	1.00e+00
MAGED4B	1.48e+02	-0.03	0.47	-6.80e-02	9.46e-01	1.00e+00
MAGEE1	3.93e+01	-0.15	0.20	-7.19e-01	4.72e-01	1.00e+00
MAGEF1	6.91e+02	-0.03	0.10	-3.19e-01	7.50e-01	1.00e+00
MAGEH1	2.33e+02	-0.10	0.09	-1.14e+00	2.55e-01	1.00e+00
MAGI1	5.80e+02	-0.04	0.13	-3.20e-01	7.49e-01	1.00e+00
MAGI2	3.51e+01	-0.26	0.20	-1.30e+00	1.93e-01	1.00e+00
MAGIX	2.22e+00	-0.39	0.73	-5.31e-01	5.95e-01	1.00e+00
MAGOH	4.27e+02	-0.01	0.13	-9.60e-02	9.24e-01	1.00e+00
MALL	5.10e+02	-0.05	0.30	-1.56e-01	8.76e-01	1.00e+00
MALRD1	6.50e-01	-0.86	1.73	-4.97e-01	6.19e-01	1.00e+00
MALT1	2.31e+02	-0.02	0.09	-2.16e-01	8.29e-01	1.00e+00
MAMDC4	4.56e+00	-0.52	0.68	-7.63e-01	4.45e-01	1.00e+00
MAMSTR	1.48e+00	-0.06	0.99	-6.45e-02	9.49e-01	1.00e+00
MAN1B1	6.40e+02	-0.11	0.13	-8.12e-01	4.17e-01	1.00e+00
MAN2A1	8.02e+02	-0.04	0.08	-5.55e-01	5.79e-01	1.00e+00
MANEAL	1.10e+01	-0.03	0.35	-9.43e-02	9.25e-01	1.00e+00
MANF	5.24e+02	-0.04	0.10	-4.07e-01	6.84e-01	1.00e+00
MANSC1	3.08e+02	-0.11	0.12	-8.65e-01	3.87e-01	1.00e+00
MAOA	5.09e+01	-0.13	0.18	-6.85e-01	4.93e-01	1.00e+00
MAP1A	1.52e+02	-0.22	0.18	-1.23e+00	2.18e-01	1.00e+00
MAP1LC3B2	1.95e+01	-0.18	0.57	-3.18e-01	7.50e-01	1.00e+00
MAP1LC3C	5.11e+00	-0.39	0.47	-8.22e-01	4.11e-01	1.00e+00
MAP1S	1.32e+02	-0.03	0.17	-1.52e-01	8.79e-01	1.00e+00
MAP2K2	3.21e+02	-0.21	0.10	-2.13e+00	3.36e-02	1.00e+00
MAP2K4	3.29e+02	-0.02	0.08	-2.73e-01	7.85e-01	1.00e+00
MAP2K5	1.12e+02	-0.11	0.15	-7.15e-01	4.75e-01	1.00e+00
MAP2K6	4.02e+02	-0.09	0.14	-6.70e-01	5.03e-01	1.00e+00
MAP3K10	9.59e+01	-0.15	0.16	-8.94e-01	3.71e-01	1.00e+00
MAP3K11	9.76e+02	-0.07	0.10	-7.09e-01	4.78e-01	1.00e+00
MAP3K12	4.76e+01	-0.36	0.18	-1.99e+00	4.62e-02	1.00e+00
MAP3K15	4.11e+00	-0.50	0.67	-7.46e-01	4.56e-01	1.00e+00
MAP3K3	3.31e+02	-0.17	0.10	-1.74e+00	8.17e-02	1.00e+00
MAP3K4	4.31e+02	-0.09	0.08	-1.07e+00	2.85e-01	1.00e+00
MAP3K6	8.21e+01	-0.08	0.17	-4.76e-01	6.34e-01	1.00e+00
MAP3K8	2.44e+01	-0.12	0.24	-5.11e-01	6.09e-01	1.00e+00
MAP4K1	3.32e+00	-1.01	0.78	-1.30e+00	1.94e-01	1.00e+00
MAP4K2	3.92e+02	-0.07	0.11	-6.11e-01	5.41e-01	1.00e+00
MAP4K3	4.62e+02	-0.02	0.09	-2.14e-01	8.31e-01	1.00e+00
MAP4K4	1.78e+04	-0.07	0.10	-6.68e-01	5.04e-01	1.00e+00
MAP7D1	1.40e+03	-0.10	0.09	-1.17e+00	2.43e-01	1.00e+00
MAP7D2	1.60e+01	-0.27	0.30	-8.77e-01	3.81e-01	1.00e+00
MAP7D3	3.43e+02	-0.09	0.11	-8.54e-01	3.93e-01	1.00e+00
MAPK11	1.80e+02	-0.12	0.12	-1.05e+00	2.93e-01	1.00e+00
MAPK12	1.40e+02	-0.25	0.12	-1.98e+00	4.75e-02	1.00e+00
MAPK3	1.25e+02	-0.22	0.21	-1.06e+00	2.90e-01	1.00e+00
MAPK4	7.23e-01	-1.24	1.49	-8.34e-01	4.05e-01	1.00e+00
MAPK7	6.28e+01	-0.01	0.15	-3.70e-02	9.70e-01	1.00e+00
MAPK8	1.94e+02	-0.11	0.10	-1.07e+00	2.83e-01	1.00e+00
MAPK8IP3	1.76e+02	-0.04	0.16	-2.58e-01	7.96e-01	1.00e+00
MAPKAP1	3.61e+02	-0.07	0.11	-6.34e-01	5.26e-01	1.00e+00
MAPKAPK5	3.70e+02	-0.16	0.09	-1.80e+00	7.25e-02	1.00e+00
MAPRE2	2.36e+02	-0.09	0.10	-8.16e-01	4.15e-01	1.00e+00
MARCHF8	2.48e+02	-0.07	0.11	-6.48e-01	5.17e-01	1.00e+00
MARCHF9	4.01e+01	-0.11	0.20	-5.39e-01	5.90e-01	1.00e+00
MARK1	1.66e+02	-0.04	0.11	-3.69e-01	7.12e-01	1.00e+00
MARK2	1.30e+02	-0.19	0.10	-1.85e+00	6.47e-02	1.00e+00
MARK3	5.70e+02	-0.04	0.07	-6.61e-01	5.08e-01	1.00e+00
MARK4	6.11e+02	-0.13	0.08	-1.59e+00	1.12e-01	1.00e+00
MARS1	5.82e+02	-0.09	0.09	-1.02e+00	3.07e-01	1.00e+00
MARVELD2	8.27e+01	-0.07	0.13	-4.87e-01	6.26e-01	1.00e+00
MARVELD3	1.10e+01	-0.35	0.33	-1.07e+00	2.84e-01	1.00e+00
MAS1	1.57e+00	-0.76	0.93	-8.12e-01	4.17e-01	1.00e+00
MASP1	4.02e+02	-0.04	0.13	-2.83e-01	7.77e-01	1.00e+00
MAST4	1.22e+03	-0.03	0.08	-3.77e-01	7.06e-01	1.00e+00
MATN1	2.19e+00	-1.40	0.97	-1.44e+00	1.50e-01	1.00e+00
MATN2	5.08e+01	-0.27	0.20	-1.33e+00	1.83e-01	1.00e+00
MATR3	5.61e+03	-0.04	0.07	-5.69e-01	5.69e-01	1.00e+00
MAX	2.74e+02	-0.11	0.11	-1.01e+00	3.14e-01	1.00e+00
MB21D2	6.71e+01	-0.09	0.14	-6.08e-01	5.43e-01	1.00e+00
MBD1	3.32e+02	-0.02	0.11	-1.78e-01	8.59e-01	1.00e+00
MBD2	2.44e+02	-0.05	0.13	-4.08e-01	6.83e-01	1.00e+00
MBD4	1.60e+02	-0.10	0.13	-7.78e-01	4.36e-01	1.00e+00
MBLAC1	3.47e+00	-0.64	0.76	-8.45e-01	3.98e-01	1.00e+00
MBOAT1	7.14e+01	-0.09	0.16	-5.87e-01	5.57e-01	1.00e+00
MBOAT7	1.77e+02	-0.04	0.15	-2.48e-01	8.04e-01	1.00e+00
MBTPS1	1.14e+03	-0.01	0.08	-7.08e-02	9.44e-01	1.00e+00
MC1R	1.51e+01	-0.17	0.27	-6.23e-01	5.34e-01	1.00e+00
MCAM	4.37e+03	-0.02	0.11	-2.10e-01	8.33e-01	1.00e+00
MCEE	1.13e+01	-0.06	0.39	-1.55e-01	8.77e-01	1.00e+00
MCF2L2	2.08e+01	-0.34	0.26	-1.29e+00	1.98e-01	1.00e+00
