	F16	F17	F18	F22	F23	F24
ABCC4	156.168948834232	155.313979900638	123.920068970799	53.0048455130942	53.7785303370121	48.3211379913866
ABCC5	1256.45017925723	1719.12420500706	1815.11698147155	2065.110353618	1943.12991689393	2012.5330103781
ABCC6	43.6056155835842	54.5377334002239	47.2500982406642	12.4717283560222	13.1909602713426	30.5186134682442
ABCC9	476.619519169408	401.91938310165	320.944063521493	613.193310837756	545.902817383255	406.067106980249
ABCD1	895.436245588484	1224.72779570503	905.775468160658	1198.32523287446	1492.607889165	1194.46462157656
ABCD3	1286.8727017574	1495.04525690614	1274.86114121037	1899.85995290071	1589.00336807096	1679.37148001644
ABCD4	3048.33675451753	2648.63687861087	2483.75044714133	2050.56000386931	2484.97397727061	2388.08150389011
ABCE1	3293.74510268561	4128.26929781695	3095.32719040729	3582.50397026736	2936.51069425119	3569.83003652156
ABCF1	3379.94224976944	2833.59093101163	3488.48366822112	4254.93799079623	4132.82932193679	3854.67042889184
ABCF2	2726.87210009902	3322.05932581364	3114.9404387336	3389.19218074902	3448.92876633026	3823.30407616059
ABCF3	2246.19624459625	1886.29421390774	2333.08503954374	2204.37798692692	2396.69601237778	2550.84744238741
ABCG1	2740.05519318243	2604.76957131069	2139.62709014329	2024.57723646093	2528.60561509121	1371.64212754497
ABCG2	926.872852171998	1409.68184810579	997.601130779307	926.025830434645	925.396597497264	664.627582197317
ABCG4	2.02816816667833	36.7536899001509	25.8538273392314	39.4938064607368	28.4112990459686	3.39095705202713
ABHD1	5.07042041669583	0	0	6.23586417801108	1.01468925164174	0
ABHD10	913.689759088589	701.876916802881	739.062857386993	597.603650392728	545.902817383255	481.515901387852
ABHD11	223.098498334617	161.241994400662	172.061678499023	202.66558578536	278.024854949836	190.741334176526
ABHD12	2781.63264059933	2851.3749745117	2800.23695422502	2612.82709058664	3302.81351409385	3234.97302763388
ABHD13	1035.37984908929	1327.87524800545	1136.67689163862	1356.30045871741	1269.37625380381	1451.32961826761
ABHD14A	1143.88684600658	818.066001003358	868.33199408315	446.903599424127	677.81242009668	489.145554754913
ABHD14B	1266.59102009062	1104.98190280454	1049.30878545777	389.741511125692	600.696036971908	376.396232775011
ABHD15	544.563152753132	863.118911203543	738.171346099434	851.195460298512	756.958181724736	807.895517645463
ABHD16A	2474.36516334757	2582.2431162106	2721.78396091977	3442.19702626211	3977.58186643561	3599.5009107268
ABHD16B	171.380210084319	92.4770262003796	189.891904250217	167.329022109964	154.232766249544	237.366993641899
ABHD2	2772.50588384928	5746.61725632359	4797.22223835876	5713.09089775448	5178.97394037943	5244.11508095995
ABHD3	140.957687584144	118.560290000487	155.122964035388	261.906295476465	213.084742844765	246.692125534974
ABHD4	3316.05495251907	4408.0715822181	3812.10226560529	3545.0887851993	4194.72536628694	3640.19239535112
ABHD5	480.675855502765	666.308829802735	596.421051377441	853.274081691182	670.709595335188	748.553769234989
ABHD6	1787.83023892695	1989.44166620817	1822.24907177203	2898.63753207882	2831.99770133209	2898.42054022019
ABHD8	819.379939338047	816.880398103353	1157.18165125249	885.492713277573	953.807896543233	940.142842674521
ABI1	2531.15387201456	2272.80075930933	2236.80182048729	2811.33543358666	2815.76267330582	2904.35471506124
ABI2	2556.50597409804	3177.41577201304	2840.35496216521	2732.34782066519	2287.10957320048	2328.73975547963
ABI3	1123.6051643398	889.20217500365	1240.09220099555	2079.66070336669	2764.01352147209	2784.82347897728
ABI3BP	26.3661861668183	0	25.8538273392314	9.35379626701662	10.1468925164174	7.62965336706104
ABL1	4426.47702377546	5490.52702992254	5122.62385831805	4108.39518261297	4465.64739647528	4174.2681310454
ABL2	933.971440755372	1804.48761380741	1731.31492044094	2565.01879855522	2719.36719439986	2797.53956792238
ABLIM1	4803.71630277763	8658.45797873554	5754.70536119788	3558.59982425166	3360.65080143743	2980.65124873185
ABLIM2	131.830930834092	111.446672600458	96.2832190564478	113.284865900535	157.276834004469	143.267935448146
ABLIM3	758.534894337697	1086.01225640446	821.973407130046	1018.52448240848	788.41354852563	754.487944076036
ABO	0	7.1136174000292	8.02360158803732	2.07862139267036	11.1615817680591	15.2593067341221
ABR	4719.54732386048	6084.51408282498	6698.8158147236	6611.05533938808	7115.00103251186	6497.92145094699
ABRACL	5066.36408036248	3209.42705031318	3752.37100933879	2852.90786144007	2860.40900037806	3435.88723296649
ABT1	2753.23828626584	2072.43386920851	2495.34009387961	2508.89602095312	2541.79657536255	2728.87268761883
ABTB1	421.858978669093	289.287107601188	339.665800560247	318.029073078565	317.597735763864	239.062472167913
ABTB2	380.281531252187	346.196046801421	315.594995796135	469.768434743501	526.623721602061	364.527883092916
ACAA1	2827.2664243496	1985.88485750815	2276.02831713992	2237.63592920964	2471.78301699927	2431.31620630345
ACAA2	3795.7167239385	3368.29783891383	2764.57650272264	1922.72478822008	1921.82144260945	2022.70588153418
ACACA	1577.91483367574	2841.89015131167	2640.65643375184	2698.05056768613	2659.50052855299	3269.73033741716
ACACB	142.985855750822	49.7953218002044	97.1747303440076	76.9089915288033	136.983048971635	56.7985306214544
ACAD10	789.971500921211	897.501395303684	842.478166743919	456.257395691144	566.196602416089	505.252600752042
ACAD11	211.943573417886	164.798803100677	156.905986610508	160.053847235618	122.77739944865	89.0126226157121
ACAD8	817.351771171368	752.85784150309	692.704270433889	627.743660586449	629.107336017877	632.41349020306
ACAD9	1685.40774650969	1595.82150340655	1956.86727619355	1742.9240377541	1793.97059690259	1693.78304748755
ACADM	1357.85858759114	1140.54998980468	1124.19573361278	891.728577455584	794.50168403548	886.735269105094
ACADS	1787.83023892695	1122.76594630461	1466.53606803571	564.345708110003	852.338971379059	908.77648994327
ACADSB	498.92936900287	452.900307801859	419.90181644062	422.999453408418	489.080219291317	445.910852341567
ACADVL	8737.34846205026	7543.99125273097	9475.87347547208	9867.2157510062	11068.2303569081	11697.1063509676
ACAN	2.02816816667833	30.8256754001265	0	12.4717283560222	6.08813550985042	28.8231349422306
ACAP1	5.07042041669583	7.1136174000292	0.891511287559702	8.31448557068144	3.04406775492521	0.847739263006782
ACAP2	2008.90056909489	2405.58828410988	1576.19195640555	3618.8798446391	2750.82256120075	2765.32547592812
ACAP3	3179.15360126829	2425.74353340996	2744.07174310876	3968.08823860772	4883.69936815168	4186.9842199905
ACAT1	2546.36513326465	2205.22139400905	1987.17865997058	1999.63377974889	2244.49262463152	2306.69853464145
ACAT2	2686.30873676545	2240.7894810092	2688.79804328006	5918.87441562885	5424.52873927673	9223.40318151379
ACBD3	1504.90077967532	2147.12685190881	1683.17331091272	2225.16420085362	1946.17398464885	1864.17863935191
ACBD4	263.661861668183	176.654832100725	178.30225751194	124.717283560222	94.3661004026815	133.095064292065
ACBD5	817.351771171368	1238.95503050509	829.997008718083	1198.32523287446	1101.95252728293	1013.89615855611
ACBD6	1939.94285142783	1599.37831210657	1834.73022979787	1203.52178635614	1253.14122577755	1280.93402640325
ACBD7	59.8309609170108	16.5984406000681	67.7548578545374	57.1620882984349	66.9694906083546	44.9301809393595
ACCS	193.690059917781	314.18476850129	186.325859099978	65.4765738691163	80.1604508796972	64.4281839885154
ACD	785.915164587854	544.191731102234	652.586262493702	686.984370277554	958.881342801441	768.899511547151
ACE	2147.83008851235	1650.35923680678	2667.40177237863	1565.20190868078	1484.49037515186	1445.39544342656
ACE2	2.02816816667833	0	0	4.15724278534072	0	5.08643557804069
ACER2	195.718228084459	591.615847102429	356.604515023881	789.876129214737	860.456485392193	545.096346113361
ACER3	450.25333300259	629.555139902584	463.585869531045	519.65534816759	389.640672630427	347.573097832781
ACHE	173.408378250997	148.200362500608	280.826055581306	225.530421104734	238.451974135808	182.263941546458
ACIN1	3895.09696410574	2092.58911850859	2932.18062478386	4714.31331857637	4285.03270968306	4008.11123549607
ACLY	10257.4605029757	13089.0560160537	13540.2734354568	20411.0227653266	19181.6856130354	22570.2101382926
ACN9	494.873032669513	296.400725001217	338.774289272687	218.255246230388	220.187567606257	233.976036589872
ACO1	1752.33729601008	2421.00112180994	2029.07969048588	2318.70216352379	2345.9615497957	2405.03628915024
ACO2	8150.19377779688	9406.57340863861	8907.98078529655	8031.79306127827	9158.58518531832	8941.95374619554
ACOT1	238.309759584704	123.302701600506	243.382581503799	255.670431298454	234.393217129241	139.029239133112
ACOT11	208.901321167868	395.991368601626	369.085673049717	277.495955921493	150.174009242977	296.708742052374
ACOT13	1285.85861767406	953.224731603913	1062.68145477117	726.478176738291	988.307331099052	836.718652587694
ACOT2	1378.14026925793	1005.39125920413	1234.74313327019	579.93536855503	737.679085943543	626.479315362012
ACOT4	0	0	3.56604515023881	2.07862139267036	0	3.39095705202713
ACOT7	2875.94246034988	2396.10346090984	3023.11477611495	3981.59927766007	4826.87677005974	4611.7015907569
ACOT8	1138.81642558988	1076.52743320442	1080.51168052236	798.190614785418	1004.54235912532	1028.30772602723
ACOT9	2683.26648451543	1983.51365170814	1986.28714868302	1849.97303947662	1655.97285867931	2076.11345510361
ACOX1	2055.54843692849	2155.42607220885	2243.04239950021	2783.27404478561	2522.51747958136	2670.37867847136
ACOX2	2.02816816667833	0	3.56604515023881	1.03931069633518	11.1615817680591	16.1070459971289
ACOX3	1549.52047934225	1693.04094120695	1516.46070013905	1248.21214629855	1389.10958549754	1299.5842901894
ACOXL	18.253513500105	4.74241160001947	3.56604515023881	8.31448557068144	14.2056495229843	24.5844386271967
ACP1	3003.71705485061	2181.50933600896	2340.21712984422	2193.98487996356	2552.95815713061	2499.983086607
ACP2	4393.01224902527	3917.23198161608	3987.72998925455	2492.26704981176	2690.95589535389	2028.64005637523
ACP5	2296.90044876321	1212.87176670498	1074.27110150944	1286.66664206295	951.778518039949	1069.84694991456
ACP6	507.042041669583	356.866472901465	423.467861590859	205.783517874366	272.951408691627	226.346383222811
ACPL2	34.4788588335317	35.568087000146	51.7076546784627	19.7469032303684	18.2644065295513	20.3457423121628
ACR	50.7042041669583	88.920217500365	41.901030515306	82.1055450104792	73.0576261182051	44.9301809393595
ACRBP	49.6901200836192	96.0338349003942	90.0426400435299	3.11793208900554	37.5435023107443	10.1728711560814
ACRC	10.1408408333917	9.48482320003894	18.7217370387537	31.1793208900554	4.05875700656695	6.78191410405426
ACSBG1	13.1830930834092	17.784043500073	12.4811580258358	12.4717283560222	10.1468925164174	8.47739263006782
ACSF2	441.126576252537	285.730298901173	386.915898800911	107.049001722523	132.924291965068	55.9507913584476
ACSF3	1195.60513425688	1154.77722460474	1256.13940417162	949.929976450354	1368.8158004647	1147.83896211118
ACSL1	293.070300085019	527.593290502166	346.797890860724	960.323083413706	724.4881256722	799.418125015396
ACSL3	4469.06855527571	5377.89475442208	5106.57665514197	4411.87390594284	4424.04513715797	3644.43109166616
ACSL4	1434.92897792492	1893.40783130777	1738.44701074142	4260.1345442779	2855.33555411985	4231.91440092986
ACSL5	151.098528417536	131.60192190054	140.858783434433	254.631120602119	99.4395466608902	242.45342921994
ACSL6	11.1549249167308	5.92801450002433	7.13209030047762	16.6289711413629	15.2203387746261	22.8889601011831
ACSM1	48.67603600028	23.7120580000973	19.6132483263134	6.23586417801108	2.02937850328347	1.69547852601356
ACSM2A	35.4929429168708	2.37120580000973	24.9623160516717	0	4.05875700656695	0
ACSM2B	33.4647747501925	21.3408522000876	19.6132483263134	12.4717283560222	0	0
ACSM3	531.380059669723	207.480507500852	268.34489755547	1.03931069633518	11.1615817680591	7.62965336706104
ACSS1	854.872882254917	814.509192303344	896.860355285061	935.379626701662	1075.57060674024	767.204033021138
ACSS2	2211.71738576272	2937.92398621206	2750.31232212168	4793.30093149785	4868.47902937705	5167.81854728934
ACSS3	284.957627418306	369.908104801519	306.679882920538	44.6903599424127	91.3220326477563	116.140279031929
ACTA1	7.09858858337417	32.0112783001314	2.67453386267911	6.23586417801108	6.08813550985042	11.868349682095
ACTA2	717.97153100413	807.395574903314	1032.37007099414	857.431324476523	1013.6745623901	1309.75716134548
ACTB	450385.163933424	516927.606813722	503608.485763463	449046.65807997	512024.37264944	547245.365145083
ACTC1	0	18.9696464000779	6.24057901291792	3.11793208900554	5.07344625820868	9.3251318930746
ACTG1	277055.884240927	327719.611207745	316960.791088676	287723.812484127	308055.598041425	333776.989066608
ACTG2	7.09858858337417	8.29922030003407	0	1.03931069633518	2.02937850328347	0
ACTL10	102.422492417256	98.405040700404	131.052159271276	124.717283560222	76.1016938731303	101.728711560814
ACTL6A	1609.35144025926	1455.92036120598	1420.17748108261	1543.37638405774	1626.5468703817	1936.23647670749
ACTN1	9104.44690021904	11295.2388283464	13702.5284897926	15499.2404144465	13164.5783507999	17671.1249373764
ACTN3	0	4.74241160001947	0.891511287559702	8.31448557068144	5.07344625820868	0
ACTN4	25262.8626841453	23218.8471936953	27222.2971656355	38519.9723382708	40524.6593320677	39856.4614502639
ACTR10	3261.29441201876	2591.72793941064	2465.02871010258	2716.75816022016	2756.9106967106	3329.91982509064
ACTR1A	13619.149239245	14725.1880180604	16196.9770723847	14771.7229270119	16967.6336659531	17538.8776123473
ACTR1B	4926.42047686167	4804.06295081972	5109.25118900465	3300.85077156053	3931.92085011173	4030.15245633424
ACTR2	15413.063982672	20139.8364623827	15537.2587195905	22416.8924092535	20046.2008554342	19821.8394476246
ACTR3	11815.0936549846	12981.1661521533	11082.3768156547	16138.4164926927	14604.4223988795	15343.2329211597
ACTR3B	140.957687584144	171.912420500706	100.740775494246	101.852448240848	128.865534958501	120.378975346963
ACTR5	451.267417085929	429.188249801762	493.005742020515	448.982220816798	509.374004324152	453.540505708628
ACTR6	482.704023669443	394.805765701621	386.915898800911	350.247704664956	241.496041890733	317.054484364537
ACTR8	932.957356672033	1180.86048840485	1276.64416378549	1410.34461492684	1357.65421869664	1313.14811839751
ACVR1	1351.77408309111	1452.36355250596	1375.60191670462	1430.09151815721	1274.44970006202	1306.36620429345
ACVR1B	652.056065587084	1032.66012590424	884.379197259225	868.86374213621	720.429368665633	697.689413454582
ACVR2A	486.7603600028	805.024369103305	580.373848201366	642.294010335141	583.446319693999	576.462698844612
ACVR2B	790.98558500455	735.073798003018	869.22350537071	1272.11629231426	1066.43840347547	1033.39416160527
ACVRL1	17172.4998672654	18769.2795099771	18210.0095596945	20270.7158213213	20245.0799487559	20220.2769012378
ACY1	598.309609170108	379.392928001557	490.331208157836	306.596655418878	273.966097943269	242.45342921994
ACYP1	25.3521020834792	11.8560290000487	17.830225751194	36.3758743717313	43.6316378205947	33.9095705202713
ACYP2	865.013723088309	425.631441101747	571.458735325769	511.340862596908	612.872307991609	647.672796937182
ADA	13503.5436537443	12497.4401689513	13565.2357515084	10024.1516661528	10708.0156725752	10152.5254137692
ADAD2	48.67603600028	0	5.34906772535821	0	19.279095781193	1.69547852601356
ADAL	138.929519417466	215.779727800886	158.689009185627	113.284865900535	103.498303667457	79.6874907226375
ADAM10	7107.71534012422	9919.93946434072	8599.51787980089	18722.1428837819	16195.4551454538	16843.7314166818
ADAM11	10.1408408333917	82.9922030003407	39.2264966526269	8.31448557068144	8.1175140131339	11.868349682095
ADAM12	84.1689789171508	327.226400401343	332.533710259769	1726.29506661273	1219.65648047337	1564.92667951052
ADAM15	33564.1549903597	35486.2804000457	33698.2351584692	68673.4935710433	91928.8168202381	78114.93438976
ADAM17	2219.83005842944	2773.12518311138	2783.29823976139	3375.68114169666	3035.95024091208	3007.77890514806
ADAM19	9965.40428697399	14912.5132762612	11438.089819391	15094.9485535721	16630.7568344081	12231.1820866619
ADAM20	0	9.48482320003894	0	0	6.08813550985042	5.08643557804069
ADAM21	0	0	5.34906772535821	4.15724278534072	0	5.08643557804069
ADAM22	171.380210084319	200.366890100823	162.255054335866	235.923528068086	248.598866652226	130.551846503044
ADAM23	433.013903585824	368.722501901514	452.887734080329	448.982220816798	391.67005113371	317.054484364537
ADAM28	100.394324250577	42.6817044001752	34.7689402148284	14.5503497486925	16.2350280262678	0
ADAM32	4.05633633335667	7.1136174000292	5.34906772535821	0	2.02937850328347	3.39095705202713
ADAM33	6.084504500035	0	6.24057901291792	0	2.02937850328347	13.5638282081085
ADAM8	20.2816816667833	1.18560290000487	3.56604515023881	15.5896604450277	9.13220326477563	5.93417484104747
ADAM9	2544.33696509797	3429.94918971408	2917.91644418291	4220.64073781716	3241.93215899535	3372.30678824098
ADAMTS1	706.816606087399	948.482320003894	1214.23837365631	3706.18194313125	1978.64404070139	5916.37231652433
ADAMTS10	423.887146835772	247.791006101017	299.54779262006	384.544957644016	365.288130591025	401.828410665215
ADAMTS12	501.971621252887	2276.35756800934	1417.50294721993	1574.5557049478	1223.71523747993	1481.84823173586
ADAMTS13	45.6337837502625	65.2081595002677	98.0662416315673	33.2579422827258	45.6610163238782	18.6502637861492
ADAMTS14	20.2816816667833	65.2081595002677	17.830225751194	12.4717283560222	2.02937850328347	3.39095705202713
ADAMTS15	397.520960668953	487.282791902	384.241364938232	83.1448557068144	74.0723153698468	47.4733987283798
ADAMTS16	32.4506906668533	24.8976609001022	90.9341513310896	195.390410911014	87.2632756411894	184.807159335479
ADAMTS17	6.084504500035	23.7120580000973	6.24057901291792	37.4151850680665	19.279095781193	39.8437453613188
ADAMTS18	0	0	10.6981354507164	11.432417659687	8.1175140131339	18.6502637861492
ADAMTS19	52.7323723336367	28.4544696001168	17.830225751194	33.2579422827258	36.5288130591025	23.7366993641899
ADAMTS2	16.2253453334267	2.37120580000973	8.91511287559702	12.4717283560222	4.05875700656695	11.868349682095
ADAMTS3	275.830870668253	285.730298901173	287.958145881784	145.503497486925	100.454235912532	89.0126226157121
ADAMTS4	430.985735419146	775.384296603183	907.558490735777	1756.43507680645	1448.9762513444	2904.35471506124
ADAMTS5	20.2816816667833	101.961849400419	35.6604515023881	65.4765738691163	2.02937850328347	59.3417484104748
ADAMTS6	48.67603600028	28.4544696001168	16.9387144636343	23.9041460157091	34.4994345558191	0.847739263006782
ADAMTS7	28683.3682972483	25384.9436920042	33671.4898198424	40546.6281961244	40094.4310893716	45014.1071263971
ADAMTS8	139.943603500805	75.8785856003115	76.6699707301344	17.6682818376981	30.4406775492521	20.3457423121628
ADAMTS9	25220.2711526451	35979.4912064477	35361.7952210556	43779.9237724231	32533.981475389	36664.7231250433
ADAMTSL1	184.563303167728	66.3937624002725	85.5850836057314	15.5896604450277	37.5435023107443	6.78191410405426
ADAMTSL2	12.16900900007	4.74241160001947	8.91511287559702	15.5896604450277	27.3966097943269	32.2140919942577
ADAMTSL3	28.3943543334967	11.8560290000487	9.80662416315672	4.15724278534072	6.08813550985042	13.5638282081085
ADAMTSL4	64.9013813337067	124.488304500511	110.547399657403	29.100699497385	51.7491518337286	45.7779202023662
ADAMTSL5	6.084504500035	2.37120580000973	5.34906772535821	0	12.1762710197008	11.868349682095
ADAP1	341.746336085299	226.45015390093	251.406183091836	249.434567120443	335.862142293415	210.239337225682
ADAP2	33.4647747501925	0	0	25.9827674083795	23.33785278776	10.1728711560814
ADAR	7875.37699121197	11598.7531707476	10044.6576769352	9620.89911597476	8648.19649174252	8633.37665446107
ADARB1	251.492852668113	400.733780201645	494.788764595635	3072.20241836679	3153.65419410252	3085.77091734469
ADARB2	44.6196996669233	65.2081595002677	121.24553510812	35.3365636753961	46.6757055755199	50.0166165174001
ADAT1	457.351921585964	924.770262003796	583.939893351605	649.569185209487	654.47456730892	696.841674191575
ADAT2	127.774594500735	162.427597300667	132.835181846396	118.48141938221	83.2045186346224	83.9261870376714
ADAT3	459.380089752642	312.999165601285	478.74156141956	567.463640199008	623.019200508027	769.747250810158
ADC	119.661921834022	150.571568300618	157.797497898067	94.5772733665013	125.821467203575	113.597061242909
ADCK1	452.281501169268	595.172655802443	515.293524209508	392.859443214698	418.051971676396	419.630935188357
ADCK2	1834.47810676055	1423.90908290585	1549.44661777876	1421.77703258653	1575.81240779962	1339.42803555072
ADCK3	344.788588335317	386.506545401587	522.425614509986	460.414638476485	517.491518337286	496.775208121974
ADCK4	735.210960420896	663.937624002726	762.242150863545	416.763589230407	646.357053295786	607.829051575863
ADCK5	517.182882502975	431.559455601772	493.005742020515	671.394709832526	682.885866354889	587.4833092637
ADCY1	383.323783502205	546.562936902244	546.496419274098	1017.48517171214	841.177389611	1058.82633949547
ADCY2	0	8.29922030003407	11.5896467382761	2.07862139267036	3.04406775492521	6.78191410405426
ADCY3	502.985705336227	585.687832602404	645.454172193225	783.640265036726	688.974001864739	698.537152717588
ADCY4	1494.75993884193	1869.69577330768	1388.08307473046	3045.18034026208	3212.50617069774	3304.48764720044
ADCY5	28.3943543334967	52.1665276002142	44.5755643779851	32.2186315863906	22.3231635361182	38.996006098312
ADCY6	1480.56276167518	1926.60471250791	1897.13601992705	2430.94771872799	2340.88810353749	2200.73112676561
ADCY7	549.633573169828	548.934142702253	680.223112408053	461.45394917282	580.402251939073	470.495290968764
ADCY9	875.154563921701	1454.73475830597	1436.22468425868	2470.44152518872	2071.99545185243	2233.79295802287
ADCYAP1	32.4506906668533	16.5984406000681	25.8538273392314	4.15724278534072	10.1468925164174	0
ADCYAP1R1	814.309518921351	2833.59093101163	1901.59357636484	661.001602869174	478.9333267749	1072.39016770358
ADD1	12193.3470180701	13151.892969754	12629.1488995707	13479.8597314673	13529.8664813909	12937.3488927465
ADD2	48.67603600028	40.3104986001655	73.9954368674553	107.049001722523	146.11525223641	94.9467974567596
ADD3	11549.4036251498	13958.1029417573	10522.5077270672	10973.0423319068	9524.88800516098	10099.1178401998
ADH4	15.2112612500875	3.5568087000146	0	1.03931069633518	3.04406775492521	0
ADH5	4565.40654319293	3945.6864512162	3306.61536555894	3640.70536926213	3275.41690429953	3424.8666225474
ADHFE1	58.8168768336717	47.4241160001947	23.1792934765523	14.5503497486925	29.4259882976104	10.1728711560814
ADI1	7479.88419870969	6320.44905992595	6665.82989708389	6508.1635804509	6719.27222437158	6589.47729135172
ADIPOQ	10.1408408333917	14.2272348000584	18.7217370387537	12.4717283560222	20.2937850328347	17.8025245231424
ADIPOR1	5733.63140719965	7548.73366433099	7356.75114494266	7040.29065697451	6626.93550247218	7241.38878460393
ADIPOR2	2591.99891701491	2825.2917107116	2991.91188105036	3485.84807550819	3606.20560033473	4043.71628454235
ADK	670.309579087189	452.900307801859	573.241757900889	485.358095188529	480.962705278183	450.997287919608
ADM	1218.92906817368	643.782374702643	1057.33238704581	883.414091884903	830.015807842941	819.763867327558
ADM2	29.4084384168358	24.8976609001022	17.830225751194	35.3365636753961	22.3231635361182	46.625659465373
ADNP	2157.97092934575	3063.59789361258	2605.88749353701	3104.42104995318	2813.73329480254	2684.79024594248
ADNP2	824.450359754742	1075.34183030441	862.982926357792	1127.65210552367	916.264394232488	879.95335500104
ADO	1715.83026900987	2083.10429530855	1946.16914074283	1815.67578649756	1766.57398710826	1964.21187238671
ADORA1	18.253513500105	11.8560290000487	5.34906772535821	0	0	10.1728711560814
ADORA2A	1750.3091278434	1591.07909180653	1568.16835481752	5986.42961089063	6767.97730845039	5667.98471246335
ADORA2B	185.577387251067	282.173490201158	161.363543048306	112.245555204199	92.3367218993981	80.5352299856443
ADPGK	2329.35113943007	2703.1746120111	2466.8117326777	2530.72154557616	2366.25533482853	2587.3002306967
ADPRH	995.830569839062	1375.29936400565	1200.86570434292	997.738268481772	1050.2033754492	1102.90878117182
ADPRHL1	12.16900900007	4.74241160001947	19.6132483263134	48.8476027277534	10.1468925164174	26.2799171532102
ADPRHL2	1684.39366242636	1591.07909180653	1750.0366574797	1876.99511758133	2166.36155225511	2175.2989488754
ADRA1A	1.01408408333917	0	0	3.11793208900554	0	5.93417484104747
ADRA1B	2.02816816667833	7.1136174000292	5.34906772535821	2.07862139267036	0	0
ADRA1D	19.2675975834442	21.3408522000876	33.8774289272687	15.5896604450277	13.1909602713426	0
ADRA2A	42.591531500245	74.6929827003066	41.901030515306	53.0048455130942	18.2644065295513	32.2140919942577
ADRA2B	16.2253453334267	0	27.6368499143508	110.166933811529	63.9254228534294	53.4075735694273
ADRA2C	46.6478678336017	171.912420500706	99.8492642066867	92.498651973831	28.4112990459686	70.3623588295629
ADRB2	38.5351951668883	56.9089392002336	44.5755643779851	116.40279798954	68.9988691116381	54.2553128324341
ADRBK1	7432.22224679275	6629.89141682722	7711.57263739142	7738.70744491175	8387.4213540706	7449.9326433036
ADRBK2	351.887176918691	329.597606201353	333.425221547329	289.967684277515	208.011296586556	169.547852601356
ADRM1	6521.57473995418	5133.66055702107	6541.01831682554	6170.38760414196	7081.51628720768	7595.74379654077
ADSL	5720.44831411624	4702.1011014193	4500.34897960138	3526.38119266526	3640.70503489055	4081.01681211465
ADSS	1637.74579459275	1653.91604550679	1602.93729503234	1840.6192432096	1490.57851066171	1543.73319793535
ADSSL1	51.7182882502975	11.8560290000487	41.0095192277463	19.7469032303684	35.5141238074608	16.1070459971289
ADTRP	14.1971771667483	3.5568087000146	1.7830225751194	0	0	0
AEBP1	2578.8158239315	2173.21011570892	3227.27086096612	2166.96280185885	2368.28471333181	2948.43715673759
AEBP2	1016.11225150584	891.57338080366	889.728264984583	1009.17068614146	989.322020350693	770.594990073165
AEN	765.633482921071	928.327070703811	1267.7290509099	1693.03712433001	1616.39997786529	2050.68127721341
AES	24198.0743966392	15783.9314077648	21746.6348374438	19325.9823983527	24613.3171770736	24753.138740535
AFAP1	2012.95690542825	3544.95267101455	2816.2841574011	3824.66336251346	3931.92085011173	3718.18440754775
AFAP1L1	17232.3308281825	16326.937535967	18249.2360563471	23216.1223347352	24071.4731166969	23664.6415268343
AFAP1L2	3337.3507182692	2754.15553671131	2515.84485349348	3083.63483602648	3567.64740877235	2294.83018495936
AFF1	2516.95669484781	4077.28837311674	3153.27542409867	3583.5432809637	2803.58640228612	2504.22178292203
AFF2	30.422522500175	16.5984406000681	40.1180079401866	3.11793208900554	8.1175140131339	15.2593067341221
AFF3	49.6901200836192	48.6097189001995	46.3585869531045	11.432417659687	16.2350280262678	12.7160889451017
AFF4	2018.02732584494	3767.84601621547	2883.14750396808	5491.71771943509	3895.39203705263	4264.12849292411
AFG3L2	3664.89987718775	3501.08536371437	3952.06953775216	4322.49318605801	3716.80672876368	3936.9011374035
AFMID	582.084263836682	430.373852701767	447.538666354971	286.84975218851	299.333329234312	228.889601011831
AFP	6.084504500035	0	8.02360158803732	0	4.05875700656695	10.1728711560814
AFTPH	801.126425837942	807.395574903314	888.836753697023	1406.1873721415	1455.06438685425	1319.08229323855
AGA	710.872942420756	791.982737203251	696.270315584128	441.707045942451	449.507338477289	422.174152977378
AGAP1	1520.11204092541	2228.93345200915	2402.6229199734	3308.12594643488	3150.61012634759	2806.86469981546
AGAP11	2.02816816667833	0	1.7830225751194	9.35379626701662	0	4.23869631503391
AGAP2	114.591501417326	69.9505711002871	116.787978670321	84.1841664031495	107.557060674024	98.3377545087867
AGAP3	5864.4482539504	5560.47760102283	5333.02052218214	6403.19320012104	7515.80328691035	7155.76711904025
AGAP4	18.253513500105	0	0	24.9434567120443	25.3672312910434	8.47739263006782
AGAP5	64.9013813337067	2.37120580000973	10.6981354507164	44.6903599424127	49.7197733304451	38.1482668353052
AGAP6	122.704174084039	66.3937624002725	42.7925418028657	127.835215649227	111.615817680591	91.5558404047325
AGAP7	66.929549500385	2.37120580000973	6.24057901291792	39.4938064607368	41.6022593173112	27.9753956792238
AGAP8	90.2534834171858	29.6400725001217	8.02360158803732	57.1620882984349	26.3819205426852	5.08643557804069
AGAP9	42.591531500245	1.18560290000487	11.5896467382761	30.1400101937202	33.4847453041773	26.2799171532102
AGBL3	6.084504500035	9.48482320003894	8.02360158803732	9.35379626701662	21.3084742844765	8.47739263006782
AGBL5	1206.76005917361	1486.7460366061	1482.58327121178	896.92513093726	1015.70394089338	857.912134162864
AGER	190.647807667763	50.9809247002093	38.3349853650672	89.3807198848255	51.7491518337286	43.2347024133459
